timestamp,currency,snapshot_file,snapshot_timestamp_ms
2026-01-23T09:23:19.721198+00:00,BTC,deribit_options_snapshot_20260123T092319Z.csv,1769160199721
2026-01-23T09:23:19.721198+00:00,ETH,deribit_options_snapshot_20260123T092319Z.csv,1769160199721
2026-01-23T15:35:25.921157+00:00,BTC,deribit_options_snapshot_20260123T153525Z.csv,1769182525921
2026-01-23T15:35:25.921157+00:00,ETH,deribit_options_snapshot_20260123T153525Z.csv,1769182525921
2026-01-23T21:21:30.860349+00:00,BTC,deribit_options_snapshot_20260123T212130Z.csv,1769203290860
2026-01-23T21:21:30.860349+00:00,ETH,deribit_options_snapshot_20260123T212130Z.csv,1769203290860
2026-01-24T03:53:41.907912+00:00,BTC,deribit_options_snapshot_20260124T035341Z.csv,1769226821907
2026-01-24T03:53:41.907912+00:00,ETH,deribit_options_snapshot_20260124T035341Z.csv,1769226821907
2026-01-24T09:14:23.650489+00:00,BTC,deribit_options_snapshot_20260124T091423Z.csv,1769246063650
2026-01-24T09:14:23.650489+00:00,ETH,deribit_options_snapshot_20260124T091423Z.csv,1769246063650
2026-01-24T15:28:27.420528+00:00,BTC,deribit_options_snapshot_20260124T152827Z.csv,1769268507420
2026-01-24T15:28:27.420528+00:00,ETH,deribit_options_snapshot_20260124T152827Z.csv,1769268507420
2026-01-24T21:18:21.044844+00:00,BTC,deribit_options_snapshot_20260124T211821Z.csv,1769289501044
2026-01-24T21:18:21.044844+00:00,ETH,deribit_options_snapshot_20260124T211821Z.csv,1769289501044
2026-01-25T04:09:12.392721+00:00,BTC,deribit_options_snapshot_20260125T040912Z.csv,1769314152392
2026-01-25T04:09:12.392721+00:00,ETH,deribit_options_snapshot_20260125T040912Z.csv,1769314152392
2026-01-25T09:15:16.612099+00:00,BTC,deribit_options_snapshot_20260125T091516Z.csv,1769332516612
2026-01-25T09:15:16.612099+00:00,ETH,deribit_options_snapshot_20260125T091516Z.csv,1769332516612
2026-01-25T15:29:00.301081+00:00,BTC,deribit_options_snapshot_20260125T152900Z.csv,1769354940301
2026-01-25T15:29:00.301081+00:00,ETH,deribit_options_snapshot_20260125T152900Z.csv,1769354940301
2026-01-25T21:19:33.016038+00:00,BTC,deribit_options_snapshot_20260125T211933Z.csv,1769375973016
2026-01-25T21:19:33.016038+00:00,ETH,deribit_options_snapshot_20260125T211933Z.csv,1769375973016
2026-01-26T04:11:38.951660+00:00,BTC,deribit_options_snapshot_20260126T041138Z.csv,1769400698951
2026-01-26T04:11:38.951660+00:00,ETH,deribit_options_snapshot_20260126T041138Z.csv,1769400698951
2026-01-26T09:27:55.471393+00:00,BTC,deribit_options_snapshot_20260126T092755Z.csv,1769419675471
2026-01-26T09:27:55.471393+00:00,ETH,deribit_options_snapshot_20260126T092755Z.csv,1769419675471
2026-01-26T15:37:46.290558+00:00,BTC,deribit_options_snapshot_20260126T153746Z.csv,1769441866290
2026-01-26T15:37:46.290558+00:00,ETH,deribit_options_snapshot_20260126T153746Z.csv,1769441866290
2026-01-26T21:24:49.084196+00:00,BTC,deribit_options_snapshot_20260126T212449Z.csv,1769462689084
2026-01-26T21:24:49.084196+00:00,ETH,deribit_options_snapshot_20260126T212449Z.csv,1769462689084
2026-01-27T04:02:34.102729+00:00,BTC,deribit_options_snapshot_20260127T040234Z.csv,1769486554102
2026-01-27T04:02:34.102729+00:00,ETH,deribit_options_snapshot_20260127T040234Z.csv,1769486554102
2026-01-27T09:26:15.902573+00:00,BTC,deribit_options_snapshot_20260127T092615Z.csv,1769505975902
2026-01-27T09:26:15.902573+00:00,ETH,deribit_options_snapshot_20260127T092615Z.csv,1769505975902
2026-01-27T15:38:03.655560+00:00,BTC,deribit_options_snapshot_20260127T153803Z.csv,1769528283655
2026-01-27T15:38:03.655560+00:00,ETH,deribit_options_snapshot_20260127T153803Z.csv,1769528283655
2026-01-27T21:18:42.560252+00:00,BTC,deribit_options_snapshot_20260127T211842Z.csv,1769548722560
2026-01-27T21:18:42.560252+00:00,ETH,deribit_options_snapshot_20260127T211842Z.csv,1769548722560
2026-01-28T04:00:47.979950+00:00,BTC,deribit_options_snapshot_20260128T040047Z.csv,1769572847979
2026-01-28T04:00:47.979950+00:00,ETH,deribit_options_snapshot_20260128T040047Z.csv,1769572847979
2026-01-28T09:27:52.899983+00:00,BTC,deribit_options_snapshot_20260128T092752Z.csv,1769592472899
2026-01-28T09:27:52.899983+00:00,ETH,deribit_options_snapshot_20260128T092752Z.csv,1769592472899
2026-01-28T15:41:50.466669+00:00,BTC,deribit_options_snapshot_20260128T154150Z.csv,1769614910466
2026-01-28T15:41:50.466669+00:00,ETH,deribit_options_snapshot_20260128T154150Z.csv,1769614910466
2026-01-28T21:29:43.953211+00:00,BTC,deribit_options_snapshot_20260128T212943Z.csv,1769635783953
2026-01-28T21:29:43.953211+00:00,ETH,deribit_options_snapshot_20260128T212943Z.csv,1769635783953
2026-01-29T04:22:27.228973+00:00,BTC,deribit_options_snapshot_20260129T042227Z.csv,1769660547228
2026-01-29T04:22:27.228973+00:00,ETH,deribit_options_snapshot_20260129T042227Z.csv,1769660547228
2026-01-29T09:34:52.091609+00:00,BTC,deribit_options_snapshot_20260129T093452Z.csv,1769679292091
2026-01-29T09:34:52.091609+00:00,ETH,deribit_options_snapshot_20260129T093452Z.csv,1769679292091
2026-01-29T15:45:42.315004+00:00,BTC,deribit_options_snapshot_20260129T154542Z.csv,1769701542315
2026-01-29T15:45:42.315004+00:00,ETH,deribit_options_snapshot_20260129T154542Z.csv,1769701542315
2026-01-29T21:27:44.495072+00:00,BTC,deribit_options_snapshot_20260129T212744Z.csv,1769722064495
2026-01-29T21:27:44.495072+00:00,ETH,deribit_options_snapshot_20260129T212744Z.csv,1769722064495
2026-01-30T04:25:15.531747+00:00,BTC,deribit_options_snapshot_20260130T042515Z.csv,1769747115531
2026-01-30T04:25:15.531747+00:00,ETH,deribit_options_snapshot_20260130T042515Z.csv,1769747115531
2026-01-30T09:31:22.332455+00:00,BTC,deribit_options_snapshot_20260130T093122Z.csv,1769765482332
2026-01-30T09:31:22.332455+00:00,ETH,deribit_options_snapshot_20260130T093122Z.csv,1769765482332
2026-01-30T15:45:06.225856+00:00,BTC,deribit_options_snapshot_20260130T154506Z.csv,1769787906225
2026-01-30T15:45:06.225856+00:00,ETH,deribit_options_snapshot_20260130T154506Z.csv,1769787906225
2026-01-30T21:28:31.736782+00:00,BTC,deribit_options_snapshot_20260130T212831Z.csv,1769808511736
2026-01-30T21:28:31.736782+00:00,ETH,deribit_options_snapshot_20260130T212831Z.csv,1769808511736
2026-01-31T04:20:50.155225+00:00,BTC,deribit_options_snapshot_20260131T042050Z.csv,1769833250155
2026-01-31T04:20:50.155225+00:00,ETH,deribit_options_snapshot_20260131T042050Z.csv,1769833250155
2026-01-31T09:21:02.043404+00:00,BTC,deribit_options_snapshot_20260131T092102Z.csv,1769851262043
2026-01-31T09:21:02.043404+00:00,ETH,deribit_options_snapshot_20260131T092102Z.csv,1769851262043
2026-01-31T15:33:00.287078+00:00,BTC,deribit_options_snapshot_20260131T153300Z.csv,1769873580287
2026-01-31T15:33:00.287078+00:00,ETH,deribit_options_snapshot_20260131T153300Z.csv,1769873580287
2026-01-31T21:21:33.904273+00:00,BTC,deribit_options_snapshot_20260131T212133Z.csv,1769894493904
2026-01-31T21:21:33.904273+00:00,ETH,deribit_options_snapshot_20260131T212133Z.csv,1769894493904
2026-02-01T04:54:02.172460+00:00,BTC,deribit_options_snapshot_20260201T045402Z.csv,1769921642172
2026-02-01T04:54:02.172460+00:00,ETH,deribit_options_snapshot_20260201T045402Z.csv,1769921642172
